,iso3,long,lat,SSP1,SSP3,SSP5
1700,KAZ16444.0,44.5,64.5,14.48,-2.57,-10.89
1701,KAZ16445.0,44.5,65.5,8.38,-6.68,-10.16
1702,KAZ16446.0,44.5,66.5,-13.8,0.0,-13.8
1703,KAZ16447.0,44.5,67.5,-13.82,-9.87,-14.03
1704,KAZ16448.0,44.5,68.5,-28.28,-15.67,-13.45
1705,KAZ16449.0,44.5,69.5,1.28,-0.39,-11.95
1706,KAZ16450.0,44.5,70.5,35.52,-5.69,-5.7
1707,KAZ16451.0,44.5,71.5,37.93,-24.91,-21.82
1708,KAZ16452.0,44.5,72.5,-6.33,10.76,-23.75
1709,KAZ16453.0,44.5,73.5,32.19,42.94,-24.88
1710,KAZ16454.0,44.5,74.5,29.63,39.95,-32.33
1711,KAZ16455.0,44.5,75.5,22.29,34.11,-29.84
1712,KAZ16456.0,44.5,76.5,27.04,34.28,-18.07
1713,KAZ16457.0,44.5,77.5,12.17,15.92,-11.75
1714,KAZ16458.0,44.5,78.5,75.43,81.25,-29.62
1715,KAZ16459.0,44.5,79.5,128.38,114.23,-24.54
1716,KAZ16460.0,44.5,80.5,37.21,32.25,-4.13
1717,KAZ16806.0,43.5,66.5,-9.91,2.46,-31.04
1718,KAZ16807.0,43.5,67.5,-6.22,-1.11,-10.1
1719,KAZ16808.0,43.5,68.5,138.27,92.17,-10.76
1720,KAZ16809.0,43.5,69.5,31.11,23.23,-1.94
1721,KAZ16810.0,43.5,70.5,11.12,11.12,-0.43
1722,KAZ16811.0,43.5,71.5,16.14,16.09,-0.68
1723,KAZ16812.0,43.5,72.5,12.91,12.93,0.37
1724,KAZ16813.0,43.5,73.5,13.77,13.94,-0.66
1725,KAZ16814.0,43.5,74.5,12.97,13.03,-1.0
1726,KAZ16815.0,43.5,75.5,13.62,13.72,-0.51
1727,KAZ16816.0,43.5,76.5,14.76,14.82,-0.48
1728,KAZ16817.0,43.5,77.5,15.01,15.05,-0.44
1729,KAZ16818.0,43.5,78.5,13.68,13.79,-0.84
1730,KAZ16819.0,43.5,79.5,14.29,14.3,-0.3
1731,KAZ16820.0,43.5,80.5,5.58,5.58,-0.1
1732,KAZ17167.0,42.5,67.5,0.05,0.06,-0.28
1733,KAZ17168.0,42.5,68.5,-0.02,-0.02,-0.02
1734,KAZ17169.0,42.5,69.5,20.85,28.51,-1.58
1735,KAZ17170.0,42.5,70.5,157.44,176.36,9.43
1736,KAZ17171.0,42.5,71.5,0.34,4.04,0.0
1737,KAZ17172.0,42.5,72.5,0.0,0.0,0.0
1738,KAZ17173.0,42.5,73.5,-0.05,-0.05,-0.05
1739,KAZ17174.0,42.5,74.5,0.0,0.0,-0.11
1740,KAZ17175.0,42.5,75.5,-100.0,3.3776996689916292e+16,-36.3
1741,KAZ17176.0,42.5,76.5,217.57,222.2,217.57
1742,KAZ17177.0,42.5,77.5,-50.08,-50.11,-50.08
1743,KAZ17178.0,42.5,78.5,-15.27,-0.96,-15.27
1744,KAZ17179.0,42.5,79.5,2.43,0.56,2.43
1745,KAZ17180.0,42.5,80.5,8.06,4.22,7.89
1746,KAZ17527.0,41.5,67.5,4097.9,5925.2,-32.33
1747,KAZ17528.0,41.5,68.5,4.02,-3.27,4.47
1748,KAZ17529.0,41.5,69.5,-74.2,-83.81,237.12
1749,KAZ17530.0,41.5,70.5,-6.33,0.55,-64.0
1750,KAZ17888.0,40.5,68.5,80.42,75.19,-12.45
1751,NLD13144.0,53.5,4.5,2016.84,2115.68,111.35
1752,NLD13145.0,53.5,5.5,122255.48,109058.84,10121.09
1753,NLD13504.0,52.5,4.5,959.72,1469.95,279.11
1754,NLD13505.0,52.5,5.5,0.0,0.0,0.0
1755,CHN13622.0,52.5,122.5,0.0,0.0,0.0
1756,CHN13624.0,52.5,124.5,0.0,0.0,0.0
1757,CHN13983.0,51.5,123.5,0.0,0.0,0.0
1758,CHN13984.0,51.5,124.5,0.0,0.0,0.0
1759,CHN13985.0,51.5,125.5,0.0,0.0,0.0
1760,CHN14340.0,50.5,120.5,0.0,0.0,0.0
1761,CHN14341.0,50.5,121.5,0.0,0.0,0.0
1762,CHN14342.0,50.5,122.5,0.0,0.0,0.0
1763,CHN14343.0,50.5,123.5,0.0,0.0,0.0
1764,CHN14344.0,50.5,124.5,0.0,0.0,0.0
1765,CHN14345.0,50.5,125.5,0.0,0.0,0.0
1766,CHN14700.0,49.5,120.5,0.0,0.0,0.0
1767,CHN14701.0,49.5,121.5,0.0,0.0,0.0
1768,CHN14702.0,49.5,122.5,0.0,0.0,0.0
1769,CHN14703.0,49.5,123.5,0.0,0.0,0.0
1770,CHN14704.0,49.5,124.5,0.0,0.0,0.0
1771,CHN14705.0,49.5,125.5,0.0,0.0,0.0
1772,CHN14706.0,49.5,126.5,0.0,0.0,0.0
1773,CHN15027.0,48.5,87.5,0.0,0.0,0.0
1774,CHN15028.0,48.5,88.5,0.0,0.0,0.0
1775,CHN15029.0,48.5,89.5,0.0,0.0,0.0
1776,CHN15055.0,48.5,115.5,0.0,0.0,0.0
1777,CHN15056.0,48.5,116.5,0.0,0.0,0.0
1778,CHN15057.0,48.5,117.5,0.0,0.0,0.0
1779,CHN15058.0,48.5,118.5,25.03,-100.0,1564.47
1780,CHN15059.0,48.5,119.5,-0.62,-20.12,5.01
1781,CHN15060.0,48.5,120.5,0.0,0.0,-4.43
1782,CHN15061.0,48.5,121.5,289.68,215.85,546.27
1783,CHN15062.0,48.5,122.5,2061.05,1897.57,506.09
1784,CHN15063.0,48.5,123.5,24.93,15.21,-1.76
1785,CHN15064.0,48.5,124.5,52.42,19.7,51.52
1786,CHN15065.0,48.5,125.5,283.41,272.97,-40.29
1787,CHN15066.0,48.5,126.5,44.05,46.75,11.43
1788,CHN15067.0,48.5,127.5,138.74,199.98,1.94
1789,CHN15068.0,48.5,128.5,0.59,-1.22,-4.2
1790,CHN15386.0,47.5,86.5,18.52,6.36,27.5
1791,CHN15387.0,47.5,87.5,18.81,41.52,-46.34
1792,CHN15388.0,47.5,88.5,6.91,17.63,-17.04
1793,CHN15389.0,47.5,89.5,27.99,44.15,-24.77
1794,CHN15390.0,47.5,90.5,25.0,44.09,-27.03
1795,CHN15415.0,47.5,115.5,3.88,13.5,-27.22
1796,CHN15416.0,47.5,116.5,0.0,0.0,0.0
1797,CHN15417.0,47.5,117.5,0.0,0.0,0.0
1798,CHN15418.0,47.5,118.5,0.0,0.0,0.0
1799,CHN15419.0,47.5,119.5,0.0,0.0,0.0
1800,CHN15420.0,47.5,120.5,0.0,0.0,-2.75
1801,CHN15421.0,47.5,121.5,0.0,0.0,0.0
1802,CHN15422.0,47.5,122.5,-0.55,-3.93,-7.74
