,iso3,long,lat,SSP1,SSP3,SSP5
413,RUS12489.0,55.5,69.5,-2.79,-2.74,-16.42
414,RUS12490.0,55.5,70.5,15.86,14.95,-15.56
415,RUS12491.0,55.5,71.5,-7.4,-7.1,-16.87
416,RUS12492.0,55.5,72.5,-2.15,-2.06,-6.1
417,RUS12493.0,55.5,73.5,-2.51,-2.36,-7.4
418,RUS12494.0,55.5,74.5,-0.07,-0.07,-0.38
419,RUS12495.0,55.5,75.5,0.0,0.0,0.0
420,RUS12496.0,55.5,76.5,0.0,0.0,0.0
421,RUS12497.0,55.5,77.5,0.0,0.0,0.0
422,RUS12498.0,55.5,78.5,0.0,0.0,0.0
423,RUS12499.0,55.5,79.5,0.0,0.0,0.0
424,RUS12500.0,55.5,80.5,0.0,0.0,0.0
425,RUS12501.0,55.5,81.5,11.26,11.85,1.13
426,RUS12502.0,55.5,82.5,6.85,7.05,0.48
427,RUS12503.0,55.5,83.5,13.55,15.41,0.62
428,RUS12504.0,55.5,84.5,9.51,10.03,0.23
429,RUS12505.0,55.5,85.5,40.17,48.63,2.39
430,RUS12506.0,55.5,86.5,59.96,69.7,1.93
431,RUS12507.0,55.5,87.5,25.76,29.76,1.22
432,RUS12508.0,55.5,88.5,9.48,10.77,0.45
433,RUS12509.0,55.5,89.5,57.35,65.23,1.61
434,RUS12510.0,55.5,90.5,21.85,26.93,2.8
435,RUS12511.0,55.5,91.5,31.11,40.94,1.73
436,RUS12512.0,55.5,92.5,78.65,88.69,2.09
437,RUS12513.0,55.5,93.5,31.07,34.17,0.88
438,RUS12514.0,55.5,94.5,7.4,8.55,0.22
439,RUS12515.0,55.5,95.5,2.35,3.94,0.0
440,RUS12516.0,55.5,96.5,3.29,4.77,0.0
441,RUS12518.0,55.5,98.5,8.58,10.84,0.9
442,RUS12519.0,55.5,99.5,1.1,1.59,0.0
443,RUS12520.0,55.5,100.5,3.41,3.82,0.26
444,RUS12521.0,55.5,101.5,86.95,101.88,2.35
445,RUS12522.0,55.5,102.5,71.63,79.89,3.57
446,RUS12810.0,54.5,30.5,51.33,56.37,3.78
447,RUS12811.0,54.5,31.5,21.55,25.05,0.9
448,RUS12812.0,54.5,32.5,12.16,13.95,0.52
