,fid,GRIDCODE,region,country,lat,lng,iso3
2284,20445,20446,North Asia,China,33.5,105.5,CHN
2285,20446,20447,North Asia,China,33.5,106.5,CHN
2286,20447,20448,North Asia,China,33.5,107.5,CHN
2287,20448,20449,North Asia,China,33.5,108.5,CHN
2288,20449,20450,North Asia,China,33.5,109.5,CHN
2289,20450,20451,North Asia,China,33.5,110.5,CHN
2290,20451,20452,North Asia,China,33.5,111.5,CHN
2291,20452,20453,North Asia,China,33.5,112.5,CHN
2292,20453,20454,North Asia,China,33.5,113.5,CHN
2293,20454,20455,North Asia,China,33.5,114.5,CHN
2294,20455,20456,North Asia,China,33.5,115.5,CHN
2295,20456,20457,North Asia,China,33.5,116.5,CHN
2296,20457,20458,North Asia,China,33.5,117.5,CHN
2297,20458,20459,North Asia,China,33.5,118.5,CHN
2298,20459,20460,North Asia,China,33.5,119.5,CHN
2299,20460,20461,North Asia,China,33.5,120.5,CHN
2300,20793,20794,North Asia,China,32.5,93.5,CHN
2301,20794,20795,North Asia,China,32.5,94.5,CHN
2302,20797,20798,North Asia,China,32.5,97.5,CHN
2303,20798,20799,North Asia,China,32.5,98.5,CHN
2304,20804,20805,North Asia,China,32.5,104.5,CHN
2305,20805,20806,North Asia,China,32.5,105.5,CHN
2306,20806,20807,North Asia,China,32.5,106.5,CHN
2307,20807,20808,North Asia,China,32.5,107.5,CHN
2308,20808,20809,North Asia,China,32.5,108.5,CHN
2309,20809,20810,North Asia,China,32.5,109.5,CHN
2310,20810,20811,North Asia,China,32.5,110.5,CHN
2311,20811,20812,North Asia,China,32.5,111.5,CHN
2312,20812,20813,North Asia,China,32.5,112.5,CHN
2313,20813,20814,North Asia,China,32.5,113.5,CHN
2314,20814,20815,North Asia,China,32.5,114.5,CHN
2315,20815,20816,North Asia,China,32.5,115.5,CHN
2316,20816,20817,North Asia,China,32.5,116.5,CHN
2317,20817,20818,North Asia,China,32.5,117.5,CHN
2318,20818,20819,North Asia,China,32.5,118.5,CHN
2319,20819,20820,North Asia,China,32.5,119.5,CHN
2320,20820,20821,North Asia,China,32.5,120.5,CHN
2321,20821,20822,North Asia,China,32.5,121.5,CHN
2322,21153,21154,North Asia,China,31.5,93.5,CHN
2323,21154,21155,North Asia,China,31.5,94.5,CHN
2324,21155,21156,North Asia,China,31.5,95.5,CHN
2325,21157,21158,North Asia,China,31.5,97.5,CHN
2326,21159,21160,North Asia,China,31.5,99.5,CHN
2327,21160,21161,North Asia,China,31.5,100.5,CHN
2328,21161,21162,North Asia,China,31.5,101.5,CHN
2329,21162,21163,North Asia,China,31.5,102.5,CHN
2330,21163,21164,North Asia,China,31.5,103.5,CHN
2331,21164,21165,North Asia,China,31.5,104.5,CHN
2332,21165,21166,North Asia,China,31.5,105.5,CHN
2333,21166,21167,North Asia,China,31.5,106.5,CHN
2334,21167,21168,North Asia,China,31.5,107.5,CHN
2335,21168,21169,North Asia,China,31.5,108.5,CHN
2336,21169,21170,North Asia,China,31.5,109.5,CHN
2337,21170,21171,North Asia,China,31.5,110.5,CHN
2338,21171,21172,North Asia,China,31.5,111.5,CHN
2339,21172,21173,North Asia,China,31.5,112.5,CHN
2340,21173,21174,North Asia,China,31.5,113.5,CHN
2341,21174,21175,North Asia,China,31.5,114.5,CHN
2342,21175,21176,North Asia,China,31.5,115.5,CHN
2343,21176,21177,North Asia,China,31.5,116.5,CHN
2344,21177,21178,North Asia,China,31.5,117.5,CHN
2345,21178,21179,North Asia,China,31.5,118.5,CHN
2346,21179,21180,North Asia,China,31.5,119.5,CHN
2347,21180,21181,North Asia,China,31.5,120.5,CHN
2348,21181,21182,North Asia,China,31.5,121.5,CHN
2349,21502,21503,North Asia,China,30.5,82.5,CHN
2350,21508,21509,North Asia,China,30.5,88.5,CHN
2351,21517,21518,North Asia,China,30.5,97.5,CHN
2352,21521,21522,North Asia,China,30.5,101.5,CHN
2353,21522,21523,North Asia,China,30.5,102.5,CHN
2354,21523,21524,North Asia,China,30.5,103.5,CHN
2355,21524,21525,North Asia,China,30.5,104.5,CHN
2356,21525,21526,North Asia,China,30.5,105.5,CHN
2357,21526,21527,North Asia,China,30.5,106.5,CHN
2358,21527,21528,North Asia,China,30.5,107.5,CHN
2359,21528,21529,North Asia,China,30.5,108.5,CHN
2360,21529,21530,North Asia,China,30.5,109.5,CHN
2361,21530,21531,North Asia,China,30.5,110.5,CHN
2362,21531,21532,North Asia,China,30.5,111.5,CHN
2363,21532,21533,North Asia,China,30.5,112.5,CHN
2364,21533,21534,North Asia,China,30.5,113.5,CHN
2365,21534,21535,North Asia,China,30.5,114.5,CHN
2366,21535,21536,North Asia,China,30.5,115.5,CHN
2367,21536,21537,North Asia,China,30.5,116.5,CHN
2368,21537,21538,North Asia,China,30.5,117.5,CHN
2369,21538,21539,North Asia,China,30.5,118.5,CHN
2370,21539,21540,North Asia,China,30.5,119.5,CHN
2371,21540,21541,North Asia,China,30.5,120.5,CHN
2372,21541,21542,North Asia,China,30.5,121.5,CHN
2373,21542,21543,North Asia,China,30.5,122.5,CHN
2374,21862,21863,North Asia,China,29.5,82.5,CHN
2375,21863,21864,North Asia,China,29.5,83.5,CHN
2376,21868,21869,North Asia,China,29.5,88.5,CHN
2377,21870,21871,North Asia,China,29.5,90.5,CHN
2378,21871,21872,North Asia,China,29.5,91.5,CHN
2379,21882,21883,North Asia,China,29.5,102.5,CHN
2380,21883,21884,North Asia,China,29.5,103.5,CHN
2381,21884,21885,North Asia,China,29.5,104.5,CHN
2382,21885,21886,North Asia,China,29.5,105.5,CHN
2383,21886,21887,North Asia,China,29.5,106.5,CHN
2384,21887,21888,North Asia,China,29.5,107.5,CHN
2385,21888,21889,North Asia,China,29.5,108.5,CHN
2386,21889,21890,North Asia,China,29.5,109.5,CHN
2387,21890,21891,North Asia,China,29.5,110.5,CHN
2388,21891,21892,North Asia,China,29.5,111.5,CHN
2389,21892,21893,North Asia,China,29.5,112.5,CHN
2390,21893,21894,North Asia,China,29.5,113.5,CHN
2391,21894,21895,North Asia,China,29.5,114.5,CHN
2392,21895,21896,North Asia,China,29.5,115.5,CHN
2393,21896,21897,North Asia,China,29.5,116.5,CHN
2394,21897,21898,North Asia,China,29.5,117.5,CHN
2395,21898,21899,North Asia,China,29.5,118.5,CHN
2396,21899,21900,North Asia,China,29.5,119.5,CHN
2397,21900,21901,North Asia,China,29.5,120.5,CHN
2398,21901,21902,North Asia,China,29.5,121.5,CHN
2399,21902,21903,North Asia,China,29.5,122.5,CHN
2400,22224,22225,North Asia,China,28.5,84.5,CHN
2401,22225,22226,North Asia,China,28.5,85.5,CHN
2402,22229,22230,North Asia,China,28.5,89.5,CHN
2403,22231,22232,North Asia,China,28.5,91.5,CHN
2404,22238,22239,North Asia,China,28.5,98.5,CHN
2405,22240,22241,North Asia,China,28.5,100.5,CHN
2406,22241,22242,North Asia,China,28.5,101.5,CHN
2407,22242,22243,North Asia,China,28.5,102.5,CHN
2408,22243,22244,North Asia,China,28.5,103.5,CHN
2409,22244,22245,North Asia,China,28.5,104.5,CHN
2410,22245,22246,North Asia,China,28.5,105.5,CHN
2411,22246,22247,North Asia,China,28.5,106.5,CHN
2412,22247,22248,North Asia,China,28.5,107.5,CHN
2413,22248,22249,North Asia,China,28.5,108.5,CHN
2414,22249,22250,North Asia,China,28.5,109.5,CHN
2415,22250,22251,North Asia,China,28.5,110.5,CHN
2416,22251,22252,North Asia,China,28.5,111.5,CHN
2417,22252,22253,North Asia,China,28.5,112.5,CHN
2418,22253,22254,North Asia,China,28.5,113.5,CHN
2419,22254,22255,North Asia,China,28.5,114.5,CHN
2420,22255,22256,North Asia,China,28.5,115.5,CHN
2421,22256,22257,North Asia,China,28.5,116.5,CHN
2422,22257,22258,North Asia,China,28.5,117.5,CHN
2423,22258,22259,North Asia,China,28.5,118.5,CHN
2424,22259,22260,North Asia,China,28.5,119.5,CHN
2425,22260,22261,North Asia,China,28.5,120.5,CHN
2426,22261,22262,North Asia,China,28.5,121.5,CHN
2427,22585,22586,North Asia,China,27.5,85.5,CHN
2428,22586,22587,North Asia,China,27.5,86.5,CHN
2429,22589,22590,North Asia,China,27.5,89.5,CHN
2430,22590,22591,North Asia,China,27.5,90.5,CHN
2431,22598,22599,North Asia,China,27.5,98.5,CHN
2432,22599,22600,North Asia,China,27.5,99.5,CHN
2433,22600,22601,North Asia,China,27.5,100.5,CHN
2434,22601,22602,North Asia,China,27.5,101.5,CHN
2435,22602,22603,North Asia,China,27.5,102.5,CHN
2436,22603,22604,North Asia,China,27.5,103.5,CHN
2437,22604,22605,North Asia,China,27.5,104.5,CHN
2438,22605,22606,North Asia,China,27.5,105.5,CHN
2439,22606,22607,North Asia,China,27.5,106.5,CHN
2440,22607,22608,North Asia,China,27.5,107.5,CHN
2441,22608,22609,North Asia,China,27.5,108.5,CHN
2442,22609,22610,North Asia,China,27.5,109.5,CHN
2443,22610,22611,North Asia,China,27.5,110.5,CHN
2444,22611,22612,North Asia,China,27.5,111.5,CHN
2445,22612,22613,North Asia,China,27.5,112.5,CHN
2446,22613,22614,North Asia,China,27.5,113.5,CHN
2447,22614,22615,North Asia,China,27.5,114.5,CHN
2448,22615,22616,North Asia,China,27.5,115.5,CHN
2449,22616,22617,North Asia,China,27.5,116.5,CHN
2450,22617,22618,North Asia,China,27.5,117.5,CHN
2451,22618,22619,North Asia,China,27.5,118.5,CHN
2452,22620,22621,North Asia,China,27.5,120.5,CHN
2453,22958,22959,North Asia,China,26.5,98.5,CHN
2454,22959,22960,North Asia,China,26.5,99.5,CHN
2455,22960,22961,North Asia,China,26.5,100.5,CHN
2456,22961,22962,North Asia,China,26.5,101.5,CHN
2457,22962,22963,North Asia,China,26.5,102.5,CHN
2458,22963,22964,North Asia,China,26.5,103.5,CHN
2459,22964,22965,North Asia,China,26.5,104.5,CHN
2460,22965,22966,North Asia,China,26.5,105.5,CHN
2461,22966,22967,North Asia,China,26.5,106.5,CHN
2462,22967,22968,North Asia,China,26.5,107.5,CHN
2463,22968,22969,North Asia,China,26.5,108.5,CHN
2464,22969,22970,North Asia,China,26.5,109.5,CHN
2465,22970,22971,North Asia,China,26.5,110.5,CHN
2466,22971,22972,North Asia,China,26.5,111.5,CHN
2467,22972,22973,North Asia,China,26.5,112.5,CHN
2468,22973,22974,North Asia,China,26.5,113.5,CHN
2469,22974,22975,North Asia,China,26.5,114.5,CHN
2470,22975,22976,North Asia,China,26.5,115.5,CHN
2471,22976,22977,North Asia,China,26.5,116.5,CHN
2472,22977,22978,North Asia,China,26.5,117.5,CHN
2473,22978,22979,North Asia,China,26.5,118.5,CHN
2474,22979,22980,North Asia,China,26.5,119.5,CHN
2475,22980,22981,North Asia,China,26.5,120.5,CHN
2476,23317,23318,North Asia,China,25.5,97.5,CHN
2477,23318,23319,North Asia,China,25.5,98.5,CHN
2478,23319,23320,North Asia,China,25.5,99.5,CHN
2479,23320,23321,North Asia,China,25.5,100.5,CHN
2480,23321,23322,North Asia,China,25.5,101.5,CHN
2481,23322,23323,North Asia,China,25.5,102.5,CHN
2482,23323,23324,North Asia,China,25.5,103.5,CHN
2483,23324,23325,North Asia,China,25.5,104.5,CHN
2484,23325,23326,North Asia,China,25.5,105.5,CHN
2485,23326,23327,North Asia,China,25.5,106.5,CHN
2486,23327,23328,North Asia,China,25.5,107.5,CHN
2487,23328,23329,North Asia,China,25.5,108.5,CHN
2488,23329,23330,North Asia,China,25.5,109.5,CHN
2489,23330,23331,North Asia,China,25.5,110.5,CHN
2490,23331,23332,North Asia,China,25.5,111.5,CHN
2491,23332,23333,North Asia,China,25.5,112.5,CHN
2492,23333,23334,North Asia,China,25.5,113.5,CHN
2493,23334,23335,North Asia,China,25.5,114.5,CHN
2494,23335,23336,North Asia,China,25.5,115.5,CHN
2495,23336,23337,North Asia,China,25.5,116.5,CHN
2496,23337,23338,North Asia,China,25.5,117.5,CHN
2497,23338,23339,North Asia,China,25.5,118.5,CHN
2498,23339,23340,North Asia,China,25.5,119.5,CHN
2499,23677,23678,North Asia,China,24.5,97.5,CHN
2500,23678,23679,North Asia,China,24.5,98.5,CHN
2501,23679,23680,North Asia,China,24.5,99.5,CHN
2502,23680,23681,North Asia,China,24.5,100.5,CHN
2503,23681,23682,North Asia,China,24.5,101.5,CHN
2504,23682,23683,North Asia,China,24.5,102.5,CHN
2505,23683,23684,North Asia,China,24.5,103.5,CHN
2506,23684,23685,North Asia,China,24.5,104.5,CHN
2507,23685,23686,North Asia,China,24.5,105.5,CHN
2508,23686,23687,North Asia,China,24.5,106.5,CHN
2509,23687,23688,North Asia,China,24.5,107.5,CHN
2510,23688,23689,North Asia,China,24.5,108.5,CHN
2511,23689,23690,North Asia,China,24.5,109.5,CHN
2512,23690,23691,North Asia,China,24.5,110.5,CHN
2513,23691,23692,North Asia,China,24.5,111.5,CHN
2514,23692,23693,North Asia,China,24.5,112.5,CHN
2515,23693,23694,North Asia,China,24.5,113.5,CHN
2516,23694,23695,North Asia,China,24.5,114.5,CHN
2517,23695,23696,North Asia,China,24.5,115.5,CHN
2518,23696,23697,North Asia,China,24.5,116.5,CHN
2519,23697,23698,North Asia,China,24.5,117.5,CHN
2520,23698,23699,North Asia,China,24.5,118.5,CHN
2521,24037,24038,North Asia,China,23.5,97.5,CHN
2522,24038,24039,North Asia,China,23.5,98.5,CHN
2523,24039,24040,North Asia,China,23.5,99.5,CHN
2524,24040,24041,North Asia,China,23.5,100.5,CHN
2525,24041,24042,North Asia,China,23.5,101.5,CHN
2526,24042,24043,North Asia,China,23.5,102.5,CHN
2527,24043,24044,North Asia,China,23.5,103.5,CHN
2528,24044,24045,North Asia,China,23.5,104.5,CHN
2529,24045,24046,North Asia,China,23.5,105.5,CHN
2530,24046,24047,North Asia,China,23.5,106.5,CHN
2531,24047,24048,North Asia,China,23.5,107.5,CHN
2532,24048,24049,North Asia,China,23.5,108.5,CHN
2533,24049,24050,North Asia,China,23.5,109.5,CHN
2534,24050,24051,North Asia,China,23.5,110.5,CHN
2535,24051,24052,North Asia,China,23.5,111.5,CHN
2536,24052,24053,North Asia,China,23.5,112.5,CHN
2537,24053,24054,North Asia,China,23.5,113.5,CHN
2538,24054,24055,North Asia,China,23.5,114.5,CHN
2539,24055,24056,North Asia,China,23.5,115.5,CHN
2540,24056,24057,North Asia,China,23.5,116.5,CHN
2541,24057,24058,North Asia,China,23.5,117.5,CHN
2542,24399,24400,North Asia,China,22.5,99.5,CHN
2543,24400,24401,North Asia,China,22.5,100.5,CHN
2544,24401,24402,North Asia,China,22.5,101.5,CHN
2545,24402,24403,North Asia,China,22.5,102.5,CHN
2546,24403,24404,North Asia,China,22.5,103.5,CHN
2547,24404,24405,North Asia,China,22.5,104.5,CHN
2548,24405,24406,North Asia,China,22.5,105.5,CHN
2549,24406,24407,North Asia,China,22.5,106.5,CHN
2550,24407,24408,North Asia,China,22.5,107.5,CHN
2551,24408,24409,North Asia,China,22.5,108.5,CHN
2552,24409,24410,North Asia,China,22.5,109.5,CHN
2553,24410,24411,North Asia,China,22.5,110.5,CHN
2554,24411,24412,North Asia,China,22.5,111.5,CHN
2555,24412,24413,North Asia,China,22.5,112.5,CHN
2556,24413,24414,North Asia,China,22.5,113.5,CHN
2557,24414,24415,North Asia,China,22.5,114.5,CHN
2558,24415,24416,North Asia,China,22.5,115.5,CHN
2559,24759,24760,North Asia,China,21.5,99.5,CHN
2560,24760,24761,North Asia,China,21.5,100.5,CHN
2561,24761,24762,North Asia,China,21.5,101.5,CHN
2562,24766,24767,North Asia,China,21.5,106.5,CHN
2563,24767,24768,North Asia,China,21.5,107.5,CHN
2564,24768,24769,North Asia,China,21.5,108.5,CHN
2565,24769,24770,North Asia,China,21.5,109.5,CHN
2566,24770,24771,North Asia,China,21.5,110.5,CHN
2567,24771,24772,North Asia,China,21.5,111.5,CHN
2568,24772,24773,North Asia,China,21.5,112.5,CHN
2569,25129,25130,North Asia,China,20.5,109.5,CHN
2570,25130,25131,North Asia,China,20.5,110.5,CHN
2571,25488,25489,North Asia,China,19.5,108.5,CHN
2572,25489,25490,North Asia,China,19.5,109.5,CHN
2573,25490,25491,North Asia,China,19.5,110.5,CHN
2574,25848,25849,North Asia,China,18.5,108.5,CHN
2575,25849,25850,North Asia,China,18.5,109.5,CHN
2576,25850,25851,North Asia,China,18.5,110.5,CHN
2577,14594,14595,Eurasia,Austria,49.5,14.5,AUT
2578,14595,14596,Eurasia,Austria,49.5,15.5,AUT
2579,14952,14953,Eurasia,Austria,48.5,12.5,AUT
2580,14953,14954,Eurasia,Austria,48.5,13.5,AUT
2581,14954,14955,Eurasia,Austria,48.5,14.5,AUT
2582,14955,14956,Eurasia,Austria,48.5,15.5,AUT
2583,14956,14957,Eurasia,Austria,48.5,16.5,AUT
2584,15309,15310,Eurasia,Austria,47.5,9.5,AUT
2585,15310,15311,Eurasia,Austria,47.5,10.5,AUT
2586,15313,15314,Eurasia,Austria,47.5,13.5,AUT
2587,15314,15315,Eurasia,Austria,47.5,14.5,AUT
2588,15315,15316,Eurasia,Austria,47.5,15.5,AUT
2589,15674,15675,Eurasia,Austria,46.5,14.5,AUT
2590,14597,14598,Eurasia,Slovakia,49.5,17.5,SVK
2591,14598,14599,Eurasia,Slovakia,49.5,18.5,SVK
2592,14599,14600,Eurasia,Slovakia,49.5,19.5,SVK
2593,14600,14601,Eurasia,Slovakia,49.5,20.5,SVK
2594,14601,14602,Eurasia,Slovakia,49.5,21.5,SVK
2595,14602,14603,Eurasia,Slovakia,49.5,22.5,SVK
2596,14671,14672,North Asia,Mongolia,49.5,91.5,MNG
2597,14672,14673,North Asia,Mongolia,49.5,92.5,MNG
2598,14673,14674,North Asia,Mongolia,49.5,93.5,MNG
2599,14674,14675,North Asia,Mongolia,49.5,94.5,MNG
2600,14679,14680,North Asia,Mongolia,49.5,99.5,MNG
2601,14680,14681,North Asia,Mongolia,49.5,100.5,MNG
2602,14681,14682,North Asia,Mongolia,49.5,101.5,MNG
2603,14682,14683,North Asia,Mongolia,49.5,102.5,MNG
2604,14683,14684,North Asia,Mongolia,49.5,103.5,MNG
2605,14684,14685,North Asia,Mongolia,49.5,104.5,MNG
2606,14685,14686,North Asia,Mongolia,49.5,105.5,MNG
2607,14686,14687,North Asia,Mongolia,49.5,106.5,MNG
2608,14694,14695,North Asia,Mongolia,49.5,114.5,MNG
2609,15030,15031,North Asia,Mongolia,48.5,90.5,MNG
2610,15034,15035,North Asia,Mongolia,48.5,94.5,MNG
2611,15035,15036,North Asia,Mongolia,48.5,95.5,MNG
2612,15036,15037,North Asia,Mongolia,48.5,96.5,MNG
2613,15037,15038,North Asia,Mongolia,48.5,97.5,MNG
2614,15040,15041,North Asia,Mongolia,48.5,100.5,MNG
2615,15041,15042,North Asia,Mongolia,48.5,101.5,MNG
2616,15043,15044,North Asia,Mongolia,48.5,103.5,MNG
2617,15044,15045,North Asia,Mongolia,48.5,104.5,MNG
2618,15045,15046,North Asia,Mongolia,48.5,105.5,MNG
2619,15046,15047,North Asia,Mongolia,48.5,106.5,MNG
2620,15048,15049,North Asia,Mongolia,48.5,108.5,MNG
2621,15049,15050,North Asia,Mongolia,48.5,109.5,MNG
2622,15050,15051,North Asia,Mongolia,48.5,110.5,MNG
2623,15051,15052,North Asia,Mongolia,48.5,111.5,MNG
2624,15052,15053,North Asia,Mongolia,48.5,112.5,MNG
2625,15053,15054,North Asia,Mongolia,48.5,113.5,MNG
2626,15054,15055,North Asia,Mongolia,48.5,114.5,MNG
2627,15391,15392,North Asia,Mongolia,47.5,91.5,MNG
2628,15393,15394,North Asia,Mongolia,47.5,93.5,MNG
2629,15395,15396,North Asia,Mongolia,47.5,95.5,MNG
2630,15396,15397,North Asia,Mongolia,47.5,96.5,MNG
2631,15401,15402,North Asia,Mongolia,47.5,101.5,MNG
2632,15402,15403,North Asia,Mongolia,47.5,102.5,MNG
2633,15403,15404,North Asia,Mongolia,47.5,103.5,MNG
2634,15404,15405,North Asia,Mongolia,47.5,104.5,MNG
2635,15405,15406,North Asia,Mongolia,47.5,105.5,MNG
2636,15406,15407,North Asia,Mongolia,47.5,106.5,MNG
2637,15407,15408,North Asia,Mongolia,47.5,107.5,MNG
2638,15408,15409,North Asia,Mongolia,47.5,108.5,MNG
2639,15409,15410,North Asia,Mongolia,47.5,109.5,MNG
2640,15410,15411,North Asia,Mongolia,47.5,110.5,MNG
2641,15411,15412,North Asia,Mongolia,47.5,111.5,MNG
2642,15412,15413,North Asia,Mongolia,47.5,112.5,MNG
2643,15413,15414,North Asia,Mongolia,47.5,113.5,MNG
2644,15752,15753,North Asia,Mongolia,46.5,92.5,MNG
2645,15753,15754,North Asia,Mongolia,46.5,93.5,MNG
2646,15754,15755,North Asia,Mongolia,46.5,94.5,MNG
2647,15755,15756,North Asia,Mongolia,46.5,95.5,MNG
2648,15756,15757,North Asia,Mongolia,46.5,96.5,MNG
2649,15757,15758,North Asia,Mongolia,46.5,97.5,MNG
2650,15760,15761,North Asia,Mongolia,46.5,100.5,MNG
2651,15761,15762,North Asia,Mongolia,46.5,101.5,MNG
2652,15762,15763,North Asia,Mongolia,46.5,102.5,MNG
2653,15763,15764,North Asia,Mongolia,46.5,103.5,MNG
2654,15769,15770,North Asia,Mongolia,46.5,109.5,MNG
2655,15770,15771,North Asia,Mongolia,46.5,110.5,MNG
2656,15774,15775,North Asia,Mongolia,46.5,114.5,MNG
2657,16117,16118,North Asia,Mongolia,45.5,97.5,MNG
2658,16120,16121,North Asia,Mongolia,45.5,100.5,MNG
2659,16122,16123,North Asia,Mongolia,45.5,102.5,MNG
2660,16123,16124,North Asia,Mongolia,45.5,103.5,MNG
2661,16476,16477,North Asia,Mongolia,44.5,96.5,MNG
2662,16480,16481,North Asia,Mongolia,44.5,100.5,MNG
2663,16844,16845,North Asia,Mongolia,43.5,104.5,MNG
2664,14957,14958,Eurasia,Hungary,48.5,17.5,HUN
2665,14958,14959,Eurasia,Hungary,48.5,18.5,HUN
2666,14959,14960,Eurasia,Hungary,48.5,19.5,HUN
2667,14960,14961,Eurasia,Hungary,48.5,20.5,HUN
2668,14961,14962,Eurasia,Hungary,48.5,21.5,HUN
2669,14962,14963,Eurasia,Hungary,48.5,22.5,HUN
2670,15316,15317,Eurasia,Hungary,47.5,16.5,HUN
2671,15317,15318,Eurasia,Hungary,47.5,17.5,HUN
2672,15318,15319,Eurasia,Hungary,47.5,18.5,HUN
2673,15319,15320,Eurasia,Hungary,47.5,19.5,HUN
2674,15320,15321,Eurasia,Hungary,47.5,20.5,HUN
2675,15321,15322,Eurasia,Hungary,47.5,21.5,HUN
2676,15322,15323,Eurasia,Hungary,47.5,22.5,HUN
2677,15678,15679,Eurasia,Hungary,46.5,18.5,HUN
2678,15679,15680,Eurasia,Hungary,46.5,19.5,HUN
2679,15680,15681,Eurasia,Hungary,46.5,20.5,HUN
2680,15681,15682,Eurasia,Hungary,46.5,21.5,HUN
2681,14963,14964,Eurasia,Romania,48.5,23.5,ROU
2682,14966,14967,Eurasia,Romania,48.5,26.5,ROU
2683,14967,14968,Eurasia,Romania,48.5,27.5,ROU
2684,15323,15324,Eurasia,Romania,47.5,23.5,ROU
2685,15324,15325,Eurasia,Romania,47.5,24.5,ROU
2686,15325,15326,Eurasia,Romania,47.5,25.5,ROU
2687,15326,15327,Eurasia,Romania,47.5,26.5,ROU
2688,15327,15328,Eurasia,Romania,47.5,27.5,ROU
2689,15328,15329,Eurasia,Romania,47.5,28.5,ROU
2690,15682,15683,Eurasia,Romania,46.5,22.5,ROU
2691,15683,15684,Eurasia,Romania,46.5,23.5,ROU
2692,15684,15685,Eurasia,Romania,46.5,24.5,ROU
2693,15685,15686,Eurasia,Romania,46.5,25.5,ROU
2694,15686,15687,Eurasia,Romania,46.5,26.5,ROU
2695,15687,15688,Eurasia,Romania,46.5,27.5,ROU
2696,15688,15689,Eurasia,Romania,46.5,28.5,ROU
2697,16040,16041,Eurasia,Romania,45.5,20.5,ROU
2698,16041,16042,Eurasia,Romania,45.5,21.5,ROU
2699,16042,16043,Eurasia,Romania,45.5,22.5,ROU
2700,16043,16044,Eurasia,Romania,45.5,23.5,ROU
2701,16044,16045,Eurasia,Romania,45.5,24.5,ROU
2702,16045,16046,Eurasia,Romania,45.5,25.5,ROU
2703,16046,16047,Eurasia,Romania,45.5,26.5,ROU
2704,16047,16048,Eurasia,Romania,45.5,27.5,ROU
2705,16048,16049,Eurasia,Romania,45.5,28.5,ROU
2706,16049,16050,Eurasia,Romania,45.5,29.5,ROU
2707,16401,16402,Eurasia,Romania,44.5,21.5,ROU
2708,16402,16403,Eurasia,Romania,44.5,22.5,ROU
2709,16403,16404,Eurasia,Romania,44.5,23.5,ROU
2710,16404,16405,Eurasia,Romania,44.5,24.5,ROU
2711,16405,16406,Eurasia,Romania,44.5,25.5,ROU
2712,16406,16407,Eurasia,Romania,44.5,26.5,ROU
2713,16407,16408,Eurasia,Romania,44.5,27.5,ROU
2714,16408,16409,Eurasia,Romania,44.5,28.5,ROU
2715,16762,16763,Eurasia,Romania,43.5,22.5,ROU
2716,16763,16764,Eurasia,Romania,43.5,23.5,ROU
2717,16764,16765,Eurasia,Romania,43.5,24.5,ROU
2718,16765,16766,Eurasia,Romania,43.5,25.5,ROU
2719,16766,16767,Eurasia,Romania,43.5,26.5,ROU
2720,16767,16768,Eurasia,Romania,43.5,27.5,ROU
