,fid,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
7835,32620.0,KEN32620.0,0.0,0.0,0.0,100.0,42.06,20.8,12.49,0.0,1.94,-0.5,40.5
7836,32621.0,KEN32621.0,0.0,100.0,100.0,58.41,0.46,0.09,0.1,0.03,0.05,-0.5,41.5
7837,32973.0,KEN32973.0,2.96,3.55,3.72,5.9,5.04,2.34,2.47,1.8,1.86,-1.5,33.5
7838,32974.0,KEN32974.0,1.0,1.04,1.02,1.26,1.72,2.0,2.0,2.02,2.04,-1.5,34.5
7839,32975.0,KEN32975.0,32.19,35.81,36.53,38.01,16.24,10.44,10.27,9.18,10.86,-1.5,35.5
7840,32976.0,KEN32976.0,26.34,29.46,28.06,4.05,5.22,5.85,5.39,4.15,5.12,-1.5,36.5
7841,32977.0,KEN32977.0,3.97,3.19,2.93,1.41,1.39,1.34,1.32,1.0,1.28,-1.5,37.5
7842,32978.0,KEN32978.0,50.62,51.47,51.4,44.88,19.79,9.63,8.44,1.78,5.79,-1.5,38.5
7843,32979.0,KEN32979.0,100.0,100.0,100.0,59.46,11.12,5.28,5.04,3.05,4.25,-1.5,39.5
7844,32980.0,KEN32980.0,0.0,100.0,100.0,74.21,10.26,5.14,4.68,1.95,2.89,-1.5,40.5
7845,32981.0,KEN32981.0,36.05,34.14,34.36,20.23,5.12,2.49,1.71,1.42,1.8,-1.5,41.5
7846,33335.0,KEN33335.0,0.0,0.0,0.0,100.0,71.19,84.9,84.49,71.01,82.67,-2.5,35.5
7847,33336.0,KEN33336.0,0.0,0.0,0.0,100.0,7.65,16.67,43.89,21.73,22.68,-2.5,36.5
7848,33337.0,KEN33337.0,1.57,3.34,3.55,5.83,10.42,17.59,17.57,22.0,22.58,-2.5,37.5
7849,33338.0,KEN33338.0,18.69,22.09,23.24,28.05,27.36,11.12,11.93,6.35,8.98,-2.5,38.5
7850,33339.0,KEN33339.0,95.03,87.09,85.79,29.75,3.66,0.7,1.01,0.81,1.03,-2.5,39.5
7851,33340.0,KEN33340.0,73.38,66.97,65.64,29.79,18.89,11.78,10.39,5.82,9.58,-2.5,40.5
7852,33697.0,KEN33697.0,0.79,3.61,4.73,15.27,24.46,32.07,38.68,5.35,26.22,-3.5,37.5
7853,33698.0,KEN33698.0,39.62,23.96,23.09,21.45,21.18,21.08,18.74,7.08,16.75,-3.5,38.5
7854,33699.0,KEN33699.0,40.63,27.17,23.02,3.64,1.07,1.08,1.24,0.93,1.21,-3.5,39.5
7855,33700.0,KEN33700.0,0.02,0.02,0.01,0.03,0.22,3.04,2.33,1.27,1.83,-3.5,40.5
7856,34058.0,KEN34058.0,65.14,48.33,45.3,17.67,12.02,10.11,10.05,8.38,8.38,-4.5,38.5
7857,34059.0,KEN34059.0,15.2,50.83,44.07,15.03,2.07,0.76,1.45,0.46,0.57,-4.5,39.5
7858,31148.0,GNQ31148.0,0.0,0.0,0.0,0.0,100.0,100.0,98.92,67.83,89.55,3.5,8.5
7859,31509.0,GNQ31509.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,79.49,91.78,2.5,9.5
7860,31510.0,GNQ31510.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,89.03,94.13,2.5,10.5
7861,31156.0,COG31156.0,0.0,0.0,0.0,0.0,52.36,12.83,6.79,3.93,3.97,3.5,16.5
7862,31157.0,COG31157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,17.5
7863,31515.0,COG31515.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,2.5,15.5
7864,31873.0,COG31873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,9.4,1.5,13.5
7865,31876.0,COG31876.0,0.0,0.0,0.0,100.0,100.0,93.91,100.0,59.32,83.58,1.5,16.5
7866,32234.0,COG32234.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,79.08,97.06,0.5,14.5
7867,32235.0,COG32235.0,0.0,0.0,0.0,0.0,100.0,99.99,100.0,8.01,25.7,0.5,15.5
7868,32236.0,COG32236.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,60.37,82.34,0.5,16.5
7869,32593.0,COG32593.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,93.98,96.09,-0.5,13.5
7870,32594.0,COG32594.0,0.0,0.0,0.0,0.0,100.0,99.01,100.0,68.99,86.39,-0.5,14.5
7871,32595.0,COG32595.0,0.0,0.0,0.0,100.0,100.0,99.85,99.9,18.16,43.59,-0.5,15.5
7872,32596.0,COG32596.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.01,6.12,-0.5,16.5
7873,32954.0,COG32954.0,0.0,0.0,0.0,0.0,91.07,75.42,78.98,33.33,47.33,-1.5,14.5
7874,32955.0,COG32955.0,0.0,0.0,0.0,100.0,99.97,91.93,95.89,74.51,83.54,-1.5,15.5
7875,33311.0,COG33311.0,0.0,0.0,0.0,100.0,99.79,98.55,99.4,92.63,99.31,-2.5,11.5
7876,33312.0,COG33312.0,100.0,100.0,100.0,88.83,85.19,90.2,90.2,95.26,95.43,-2.5,12.5
7877,33313.0,COG33313.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,84.07,96.9,-2.5,13.5
7878,33314.0,COG33314.0,0.0,0.0,0.0,0.0,100.0,100.0,99.88,71.44,88.23,-2.5,14.5
7879,33315.0,COG33315.0,0.0,0.0,0.0,0.0,100.0,99.91,99.69,73.58,93.15,-2.5,15.5
7880,33671.0,COG33671.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.26,100.0,-3.5,11.5
7881,33672.0,COG33672.0,0.0,0.0,0.0,100.0,97.02,94.62,95.2,46.72,61.69,-3.5,12.5
7882,33673.0,COG33673.0,0.0,100.0,100.0,100.0,81.65,59.72,62.75,5.1,12.17,-3.5,13.5
7883,33674.0,COG33674.0,0.0,0.0,0.0,0.0,63.82,61.51,63.84,12.14,25.38,-3.5,14.5
7884,34031.0,COG34031.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,99.5,99.5,-4.5,11.5
7885,31170.0,UGA31170.0,37.57,30.17,29.66,29.42,33.81,32.24,32.04,43.43,42.37,3.5,30.5
7886,31171.0,UGA31171.0,77.59,59.69,55.07,37.0,24.99,20.54,20.7,12.77,8.62,3.5,31.5
7887,31172.0,UGA31172.0,0.0,0.0,100.0,99.71,91.56,68.55,56.72,34.45,29.45,3.5,32.5
7888,31173.0,UGA31173.0,0.0,100.0,100.0,99.31,97.64,95.41,91.85,78.14,66.8,3.5,33.5
7889,31530.0,UGA31530.0,70.16,64.05,62.55,61.85,55.45,49.67,48.62,31.41,33.31,2.5,30.5
7890,31531.0,UGA31531.0,62.63,58.91,58.33,50.75,43.83,36.02,37.63,21.6,17.94,2.5,31.5
7891,31532.0,UGA31532.0,32.11,27.79,27.22,18.76,12.42,8.81,8.58,4.98,4.15,2.5,32.5
7892,31533.0,UGA31533.0,50.88,39.43,36.88,12.04,3.83,3.99,5.0,1.82,7.3,2.5,33.5
7893,31890.0,UGA31890.0,54.69,53.76,54.01,55.12,51.07,46.87,46.0,30.24,36.4,1.5,30.5
7894,31891.0,UGA31891.0,40.21,36.85,35.57,28.32,22.72,19.47,19.16,14.31,16.06,1.5,31.5
7895,31892.0,UGA31892.0,29.82,28.37,28.08,26.18,20.43,17.83,15.84,7.64,5.63,1.5,32.5
7896,31893.0,UGA31893.0,15.16,13.97,13.81,13.13,9.75,6.23,6.02,3.86,2.9,1.5,33.5
7897,32249.0,UGA32249.0,97.81,93.72,93.02,88.42,75.79,66.63,63.45,34.32,45.46,0.5,29.5
7898,32250.0,UGA32250.0,23.29,20.83,19.78,13.45,13.36,13.47,12.52,9.81,12.38,0.5,30.5
7899,32251.0,UGA32251.0,27.92,24.33,23.75,15.87,9.14,7.6,7.31,5.24,6.39,0.5,31.5
7900,32252.0,UGA32252.0,32.84,25.97,24.95,18.37,16.06,14.27,14.0,10.31,12.45,0.5,32.5
7901,32609.0,UGA32609.0,36.54,37.31,38.88,52.58,60.11,58.04,57.69,22.81,32.4,-0.5,29.5
7902,31511.0,GAB31511.0,0.0,0.0,0.0,100.0,100.0,99.15,99.98,81.91,92.52,2.5,11.5
7903,31512.0,GAB31512.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,33.03,100.0,2.5,12.5
7904,31869.0,GAB31869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.5,9.5
7905,31870.0,GAB31870.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,1.5,10.5
7906,31871.0,GAB31871.0,0.0,0.0,0.0,0.0,100.0,82.13,94.12,91.85,92.96,1.5,11.5
7907,31872.0,GAB31872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,1.5,12.5
7908,32229.0,GAB32229.0,0.0,100.0,100.0,100.0,99.63,98.92,98.84,88.11,88.16,0.5,9.5
7909,32230.0,GAB32230.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,98.66,98.66,0.5,10.5
7910,32231.0,GAB32231.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.5,11.5
7911,32232.0,GAB32232.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.86,99.79,0.5,12.5
7912,32588.0,GAB32588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-0.5,8.5
7913,32589.0,GAB32589.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.7,100.0,-0.5,9.5
7914,32590.0,GAB32590.0,0.0,0.0,0.0,100.0,100.0,99.79,99.99,94.61,95.22,-0.5,10.5
7915,32591.0,GAB32591.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,90.71,99.29,-0.5,11.5
7916,32592.0,GAB32592.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.5,12.5
7917,32949.0,GAB32949.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,97.18,99.86,-1.5,9.5
7918,32950.0,GAB32950.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,95.29,99.98,-1.5,10.5
7919,32951.0,GAB32951.0,100.0,100.0,100.0,99.21,84.5,84.41,81.06,77.52,90.48,-1.5,11.5
7920,32953.0,GAB32953.0,0.0,0.0,0.0,100.0,100.0,99.34,99.24,68.23,82.43,-1.5,13.5
7921,33310.0,GAB33310.0,0.0,0.0,0.0,100.0,100.0,95.94,99.55,98.64,98.85,-2.5,10.5
7922,33670.0,GAB33670.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-3.5,10.5
7923,31780.0,ECU31780.0,0.0,0.0,0.0,47.82,51.98,40.04,56.7,39.81,46.19,1.5,-79.5
7924,31781.0,ECU31781.0,0.0,0.0,100.0,99.4,87.52,73.78,86.99,67.78,73.66,1.5,-78.5
7925,32139.0,ECU32139.0,0.0,0.0,100.0,25.84,7.61,6.17,8.75,8.73,6.9,0.5,-80.5
7926,32140.0,ECU32140.0,0.0,0.0,0.0,24.71,14.26,8.76,14.28,7.68,8.28,0.5,-79.5
7927,32141.0,ECU32141.0,0.0,0.0,100.0,38.13,7.15,4.55,6.55,5.89,4.21,0.5,-78.5
7928,32142.0,ECU32142.0,0.0,0.0,100.0,47.66,2.59,2.61,2.96,3.2,2.97,0.5,-77.5
7929,32143.0,ECU32143.0,0.0,0.0,0.0,100.0,33.43,84.97,96.01,46.39,68.32,0.5,-76.5
7930,32144.0,ECU32144.0,0.0,0.0,0.0,100.0,20.43,9.07,19.05,12.23,7.66,0.5,-75.5
7931,32499.0,ECU32499.0,100.0,36.28,26.97,13.79,5.71,4.23,5.53,2.13,3.83,-0.5,-80.5
7932,32500.0,ECU32500.0,0.0,100.0,34.45,33.38,14.0,8.67,13.14,7.37,8.71,-0.5,-79.5
7933,32501.0,ECU32501.0,0.0,0.0,53.48,6.36,17.22,14.22,15.63,10.59,12.68,-0.5,-78.5
7934,32502.0,ECU32502.0,0.0,0.0,0.0,100.0,83.31,36.28,63.41,43.64,35.26,-0.5,-77.5
7935,32503.0,ECU32503.0,0.0,100.0,97.48,60.63,51.53,10.4,17.55,12.28,9.91,-0.5,-76.5
7936,32504.0,ECU32504.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.5,-75.5
7937,32859.0,ECU32859.0,97.79,92.06,79.82,50.23,19.99,15.82,19.29,12.57,15.68,-1.5,-80.5
7938,32860.0,ECU32860.0,100.0,89.81,83.52,47.7,20.34,14.92,19.07,11.01,13.82,-1.5,-79.5
7939,32861.0,ECU32861.0,0.0,0.0,0.0,1.21,2.76,2.62,2.65,3.38,2.82,-1.5,-78.5
7940,32862.0,ECU32862.0,0.0,0.0,0.0,0.0,100.0,72.33,72.5,57.92,24.5,-1.5,-77.5
7941,33219.0,ECU33219.0,100.0,100.0,100.0,97.38,92.65,87.91,92.52,78.61,87.28,-2.5,-80.5
7942,33220.0,ECU33220.0,100.0,99.51,98.96,84.36,38.19,28.91,37.39,19.17,27.54,-2.5,-79.5
7943,33221.0,ECU33221.0,0.0,0.0,26.54,1.29,1.82,1.6,1.7,2.11,1.62,-2.5,-78.5
7944,33222.0,ECU33222.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,99.27,100.0,-2.5,-77.5
7945,33224.0,ECU33224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-75.5
7946,33579.0,ECU33579.0,100.0,100.0,100.0,16.05,15.24,13.86,13.76,14.2,14.41,-3.5,-80.5
7947,33580.0,ECU33580.0,0.0,100.0,100.0,72.92,38.28,31.28,34.54,13.91,25.01,-3.5,-79.5
7948,33581.0,ECU33581.0,0.0,0.0,0.0,0.0,1.96,1.76,1.84,1.12,1.2,-3.5,-78.5
7949,33582.0,ECU33582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-3.5,-77.5
7950,33939.0,ECU33939.0,100.0,100.0,94.29,71.05,54.38,47.88,51.79,17.37,36.86,-4.5,-80.5
7951,33940.0,ECU33940.0,0.0,100.0,100.0,34.98,7.5,3.8,8.11,3.72,3.4,-4.5,-79.5
7952,33941.0,ECU33941.0,0.0,0.0,0.0,0.0,16.91,16.91,16.91,21.86,16.91,-4.5,-78.5
7953,34300.0,ECU34300.0,0.0,0.0,100.0,99.72,83.95,58.89,77.57,35.73,48.5,-5.5,-79.5
7954,32610.0,TZA32610.0,7.06,5.94,5.77,5.51,6.02,5.75,6.14,4.17,5.49,-0.5,30.5
7955,32611.0,TZA32611.0,19.51,17.85,17.55,14.15,12.16,9.65,9.04,6.24,8.25,-0.5,31.5
7956,32612.0,TZA32612.0,100.0,96.51,94.22,78.91,69.8,57.36,47.55,25.56,44.68,-0.5,32.5
7957,32971.0,TZA32971.0,0.0,100.0,100.0,94.23,22.37,21.39,36.22,2.93,17.75,-1.5,31.5
7958,32972.0,TZA32972.0,46.48,42.67,38.41,19.74,10.89,2.1,2.76,0.0,0.0,-1.5,32.5
7959,33331.0,TZA33331.0,67.1,63.51,62.73,57.47,34.87,21.98,48.51,3.58,20.02,-2.5,31.5
7960,33332.0,TZA33332.0,12.88,17.33,18.74,28.47,15.42,12.64,16.71,11.13,11.37,-2.5,32.5
7961,33333.0,TZA33333.0,2.2,1.49,1.34,1.02,1.23,1.27,1.34,1.02,1.09,-2.5,33.5
7962,33334.0,TZA33334.0,0.02,0.05,0.07,0.18,0.47,0.71,0.71,0.85,0.85,-2.5,34.5
